"videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"54PjzjQv1W0","@蘆洲主委 愛你2","@蘆洲主委 愛你2","HANK LU","https://yt3.ggpht.com/EFx1bSDXSA2xQxUguIfwq4k1R6pzqZIN4-DfSCzFJWFbg2pV1O835fjw1p9l_94oZvxX_so=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCO0chDf_2Dn4aI2mfXAirtw","UCO0chDf_2Dn4aI2mfXAirtw","TRUE","none",0,"2023-05-25T15:40:02Z","2023-05-25T15:40:02Z","UgxFOXcoguXP-dSKoyF4AaABAg.9q80xbrwNcj9q8UFaa6BHg","UgxFOXcoguXP-dSKoyF4AaABAg",NA
"54PjzjQv1W0","愛你","愛你","蘆洲主委","https://yt3.ggpht.com/ytc/AGIKgqMORTHTBj1283GNRYZJHaBzYqbAv4tnPFL0CeJOeQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC84aUyyBGnjDx_jM6knC_Ag","UC84aUyyBGnjDx_jM6knC_Ag","TRUE","none",0,"2023-05-25T13:49:30Z","2023-05-25T13:49:30Z","UgxFOXcoguXP-dSKoyF4AaABAg.9q80xbrwNcj9q8HaysHWXL","UgxFOXcoguXP-dSKoyF4AaABAg",NA
"54PjzjQv1W0","補充:親戚開店不到一星期就被檢舉，因為後續的設備和處理要花不少錢，由於只是小攤販就作罷收了。","補充:親戚開店不到一星期就被檢舉，因為後續的設備和處理要花不少錢，由於只是小攤販就作罷收了。","shootcow","https://yt3.ggpht.com/ytc/AGIKgqP3psq-htrVTbkXjT_Ih8lIjKwqI7ThJgxq2fOB0g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCBBA5N6vMp4dfIr6vDJXweA","UCBBA5N6vMp4dfIr6vDJXweA","TRUE","none",1,"2023-05-25T10:02:27Z","2023-05-25T10:02:27Z","Ugy89RSKoGUCLLK45SV4AaABAg.9q7GqqVowm89q7sc1vhObr","Ugy89RSKoGUCLLK45SV4AaABAg",NA
"54PjzjQv1W0","結了婚不一樣了","結了婚不一樣了","Moonlight","https://yt3.ggpht.com/ytc/AGIKgqOXMSnIxNiq7-kTuSbVwe7W5wHoUItnJlh-1k7jHx_n5AGoSm8J3JCeoap1_7Rn=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCwEO-sQxGltWfvVnGnOcnuA","UCwEO-sQxGltWfvVnGnOcnuA","TRUE","none",0,"2023-05-25T04:08:55Z","2023-05-25T04:08:55Z","UgzFrZNwfGzEX4u-kVF4AaABAg.9q6ud7CfNfE9q7F9hmXkjM","UgzFrZNwfGzEX4u-kVF4AaABAg",NA
"54PjzjQv1W0","因為4杯都回答完啦 剩下那一杯自然不用再答","因為4杯都回答完啦 剩下那一杯自然不用再答","Lucas","https://yt3.ggpht.com/ytc/AGIKgqN0HO49r3ZYOQIrPsFkZe13CRg-zOYLI2G6_4aw2A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQv8e_S0Hj4t97niZuXu51A","UCQv8e_S0Hj4t97niZuXu51A","TRUE","none",2,"2023-05-25T04:33:55Z","2023-05-25T04:33:55Z","UgymgBlZjIPFfORv6QJ4AaABAg.9q6XIvILlnd9q7I0qdlQEP","UgymgBlZjIPFfORv6QJ4AaABAg",NA
"54PjzjQv1W0","小時候兄弟姐妹一起洗澡共用很正常吧<br>但我自己長大之後開始有潔癖考量也不會想跟別人一起用😂","小時候兄弟姐妹一起洗澡共用很正常吧
但我自己長大之後開始有潔癖考量也不會想跟別人一起用😂","JW H","https://yt3.ggpht.com/ytc/AGIKgqNMO-MP6rG6q8UrIoTvZ0fCZL7WJ8IkXOwxL-JPsQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3zGGTPQRHOQC88HpKrL_5g","UC3zGGTPQRHOQC88HpKrL_5g","TRUE","none",0,"2023-05-25T03:45:33Z","2023-05-25T03:45:33Z","UgyrKnsyn8uCQ7ex6EZ4AaABAg.9q6O9cwARGK9q7CU_6LfML","UgyrKnsyn8uCQ7ex6EZ4AaABAg",NA
"54PjzjQv1W0","這女友擺明就是想躺平啊笑死","這女友擺明就是想躺平啊笑死","Mi lulu","https://yt3.ggpht.com/ytc/AGIKgqPSEawEQZyL1kKyeioK2cCCoSNNMTei3FEL96U0dy4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCh_QEksaPWjXmhAWebTAibQ","UCh_QEksaPWjXmhAWebTAibQ","TRUE","none",1,"2023-05-27T02:07:40Z","2023-05-27T02:07:40Z","Ugwbv317JeKatRe55nF4AaABAg.9q5ucWhPVm79qCAsOAaau9","Ugwbv317JeKatRe55nF4AaABAg",NA
"54PjzjQv1W0","姊姊我不想努力了😂😂😂<br>這女友聽起來真的不合適😯弟弟要小心吶！","姊姊我不想努力了😂😂😂
這女友聽起來真的不合適😯弟弟要小心吶！","五十七號金絲雀","https://yt3.ggpht.com/0RJG3EIIT-aVgcpEfzScbwQEo9cRgSPQrHFvT_R_S_sNiYikhFQN2-ORHMDRWBr1d9q2F7JsGs0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmFxgVOOU9ocTy885catBiw","UCmFxgVOOU9ocTy885catBiw","TRUE","none",8,"2023-05-25T13:10:49Z","2023-05-25T13:10:49Z","Ugwbv317JeKatRe55nF4AaABAg.9q5ucWhPVm79q8DAf1M4ic","Ugwbv317JeKatRe55nF4AaABAg",NA
"54PjzjQv1W0","我當員工就好，還有缺嗎😂","我當員工就好，還有缺嗎😂","ＵＮａ ＊","https://yt3.ggpht.com/eVLHmM0HQ4FZVqABXhAWEKHf5d7tmXqVDqv7EjZwEl4y-Zj4ysvujSlSHevjE3PXCIlRsw_qZw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJkMNelud6LTc6HOXceBxRg","UCJkMNelud6LTc6HOXceBxRg","TRUE","none",4,"2023-05-25T05:29:06Z","2023-05-25T05:29:06Z","Ugwbv317JeKatRe55nF4AaABAg.9q5ucWhPVm79q7OKxzdBLO","Ugwbv317JeKatRe55nF4AaABAg",NA
"54PjzjQv1W0","對！然後送花是因為姐姐喜歡永生花，不知道送什麼大家都會送她花！","對！然後送花是因為姐姐喜歡永生花，不知道送什麼大家都會送她花！","U R","https://yt3.ggpht.com/ytc/AGIKgqPTMZ-Y6rYeuxElB4U0O7qfLuKJp4mvG01oWkcBmA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmvkSrZyuq-WhMBwVmnGSng","UCmvkSrZyuq-WhMBwVmnGSng","TRUE","none",41,"2023-05-24T23:21:30Z","2023-05-24T23:21:30Z","Ugwbv317JeKatRe55nF4AaABAg.9q5ucWhPVm79q6jGYeC8Cs","Ugwbv317JeKatRe55nF4AaABAg",NA
"54PjzjQv1W0","一堆人想報名當原po的弟弟","一堆人想報名當原po的弟弟","Rui-ni Wang","https://yt3.ggpht.com/ytc/AGIKgqNvjU5stee3yIGsJa5HAqUKP50fhgtHSPGSQW9heA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeFR3GrVMCuKptkGyvf_Z9g","UCeFR3GrVMCuKptkGyvf_Z9g","TRUE","none",34,"2023-05-24T19:43:52Z","2023-05-24T19:43:52Z","Ugwbv317JeKatRe55nF4AaABAg.9q5ucWhPVm79q6LMe_0hBz","Ugwbv317JeKatRe55nF4AaABAg",NA
"54PjzjQv1W0","你是奶蓋之神🙇🏻‍♀️","你是奶蓋之神🙇🏻‍♀️","鮮奶下飯","https://yt3.ggpht.com/ytc/AGIKgqODr2Iqr-5a6dvgNg7xnMWOzhw0YOuGwCfn2UNIeg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9o76P0fy8UX4QpD4p6Hj6w","UC9o76P0fy8UX4QpD4p6Hj6w","TRUE","none",1,"2023-05-24T18:23:22Z","2023-05-24T18:23:22Z","UgyyUO_6Vd0P8TSIS_F4AaABAg.9q5rgtgjK9V9q6C93RLjPd","UgyyUO_6Vd0P8TSIS_F4AaABAg",NA
"54PjzjQv1W0","靠北抓到 感覺原PO在炫耀","靠北抓到 感覺原PO在炫耀","蘆洲主委","https://yt3.ggpht.com/ytc/AGIKgqMORTHTBj1283GNRYZJHaBzYqbAv4tnPFL0CeJOeQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC84aUyyBGnjDx_jM6knC_Ag","UC84aUyyBGnjDx_jM6knC_Ag","TRUE","none",12,"2023-05-24T15:10:50Z","2023-05-24T15:10:50Z","UgxPCgdnI83yOPG7ERV4AaABAg.9q5pIwZfmz-9q5r6of_MmV","UgxPCgdnI83yOPG7ERV4AaABAg",NA
"54PjzjQv1W0","靠邀 笑蜀","靠邀 笑蜀","放洋","https://yt3.ggpht.com/ytc/AGIKgqNaQNGoStmdy7J8eJujFmL_0s0W47eKC2wOITqtTA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCkrMF23TiQKe9fPL0kMyoxQ","UCkrMF23TiQKe9fPL0kMyoxQ","TRUE","none",0,"2023-05-24T14:52:02Z","2023-05-24T14:52:02Z","Ugx0r7bt5t3QHNqFi854AaABAg.9q5ob3352YG9q5oyAbIeEu","Ugx0r7bt5t3QHNqFi854AaABAg",NA
"54PjzjQv1W0","@Eva Ng 非常認同您...！看過那篇原文，個人是覺得那位女友確實是誇張了。但我本身就有點像您說的這種狀況...男友有一位關係非常親密的姊姊，平常幾乎無話不談，男友還會幫姊姊吹頭髮。我本身是獨生女老實說一開始有點震撼，並不是認為他們會亂倫，而是在對比之下覺得在男友心中姊姊更重要。即使理性來說理解每個家庭相處模式的不同，但還是很難克制自己內心的失落情緒呀（沒有和男友提過這件事，只是自己內心不舒服而已）","@Eva Ng 非常認同您...！看過那篇原文，個人是覺得那位女友確實是誇張了。但我本身就有點像您說的這種狀況...男友有一位關係非常親密的姊姊，平常幾乎無話不談，男友還會幫姊姊吹頭髮。我本身是獨生女老實說一開始有點震撼，並不是認為他們會亂倫，而是在對比之下覺得在男友心中姊姊更重要。即使理性來說理解每個家庭相處模式的不同，但還是很難克制自己內心的失落情緒呀（沒有和男友提過這件事，只是自己內心不舒服而已）","ba005","https://yt3.ggpht.com/ytc/AGIKgqNwe6Rw-0F_QUcX5qAmF5nI-s2B0RIZrzSQSi71ps43NhrEHWJpsYqdcq1-SEtG=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCfMSCP182THQBXUUp7BVAQg","UCfMSCP182THQBXUUp7BVAQg","TRUE","none",1,"2023-05-26T11:36:53Z","2023-05-26T11:37:38Z","UgwSINWBTyWQbh4vuVh4AaABAg.9q5d8CmNa-p9qAcD_KGOAx","UgwSINWBTyWQbh4vuVh4AaABAg",NA
"54PjzjQv1W0","其实我最初想表达的意思是， 想劝一劝那些攻击这个女生的人，我们实际上也没有（而且完全不可能）十分具体地了解当时发生了什么事情和发生的事情时每个人的想法与目的都是什么。况且大家都有很多元的想法和三观，可能这位女生也有这位女生自己的想法，站在她的角度上看这件事也不完全是她做错。如果我们不仅不多维思考，试图理解不同人的想法，反而随随便便把情绪投射到别人（如这位女生）身上，标签化然后攻击别人，那么我们与恶的距离又在哪里呢","其实我最初想表达的意思是， 想劝一劝那些攻击这个女生的人，我们实际上也没有（而且完全不可能）十分具体地了解当时发生了什么事情和发生的事情时每个人的想法与目的都是什么。况且大家都有很多元的想法和三观，可能这位女生也有这位女生自己的想法，站在她的角度上看这件事也不完全是她做错。如果我们不仅不多维思考，试图理解不同人的想法，反而随随便便把情绪投射到别人（如这位女生）身上，标签化然后攻击别人，那么我们与恶的距离又在哪里呢","Eva Ng","https://yt3.ggpht.com/yBoe0Tobvol-LeXd3ezp_G9EkO07AIVfQ7JRddx8rZcIpV78QxyifciGpPnlmpCqCKfyeJSxlrQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGMgIMA2WfcrJXbZurFBt_A","UCGMgIMA2WfcrJXbZurFBt_A","TRUE","none",4,"2023-05-24T14:58:09Z","2023-05-24T14:58:09Z","UgwSINWBTyWQbh4vuVh4AaABAg.9q5d8CmNa-p9q5pev2unXX","UgwSINWBTyWQbh4vuVh4AaABAg",NA
"54PjzjQv1W0","@Murphy 确实，乱伦是极少数个案，而且我也不觉得这个女生做得无可指摘，但是请允许我揣测一下这位女生生气的原因。她生气可能不是怀疑姐弟乱伦，而是潜意识里觉得在男朋友眼里，姐姐和自己待遇一样或者比自己待遇更好，也就是说姐姐会比自己更重要，所以才会生气。我觉得说到这里很多人又会不能理解，觉得这还用说吗，家人当然比女朋友重要，这个女朋友是不是傻。可是反过来想，正是因为她把男朋友当作未来新组成的、小家的成员，而且是比原有大家庭（父母、兄弟姐妹）更重要的一员，才会产生这样的想法。但是也可能是另一种相对比较简单的原因导致这位女生吃醋，也就是因为生长环境不好（？）或许别的原因导致的缺乏安全感而引起的下意识雌竞，或者强烈占有欲。这种就相对来说难以解决一些，但是不是完全无解。所以我觉得如果我是那位男生的话，我可能比起直接问姐姐（这个可能会让事态愈演愈烈，因为还没有完全弄清楚状况就把更多人牵扯进来），会选择和女友沟通清楚，来弄明白到底是什么原因，而这个原因是否是双方能协商解决的，如果能解决，就双方尽力解决。如果实在不能的话就和平地分手","@Murphy 确实，乱伦是极少数个案，而且我也不觉得这个女生做得无可指摘，但是请允许我揣测一下这位女生生气的原因。她生气可能不是怀疑姐弟乱伦，而是潜意识里觉得在男朋友眼里，姐姐和自己待遇一样或者比自己待遇更好，也就是说姐姐会比自己更重要，所以才会生气。我觉得说到这里很多人又会不能理解，觉得这还用说吗，家人当然比女朋友重要，这个女朋友是不是傻。可是反过来想，正是因为她把男朋友当作未来新组成的、小家的成员，而且是比原有大家庭（父母、兄弟姐妹）更重要的一员，才会产生这样的想法。但是也可能是另一种相对比较简单的原因导致这位女生吃醋，也就是因为生长环境不好（？）或许别的原因导致的缺乏安全感而引起的下意识雌竞，或者强烈占有欲。这种就相对来说难以解决一些，但是不是完全无解。所以我觉得如果我是那位男生的话，我可能比起直接问姐姐（这个可能会让事态愈演愈烈，因为还没有完全弄清楚状况就把更多人牵扯进来），会选择和女友沟通清楚，来弄明白到底是什么原因，而这个原因是否是双方能协商解决的，如果能解决，就双方尽力解决。如果实在不能的话就和平地分手","Eva Ng","https://yt3.ggpht.com/yBoe0Tobvol-LeXd3ezp_G9EkO07AIVfQ7JRddx8rZcIpV78QxyifciGpPnlmpCqCKfyeJSxlrQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGMgIMA2WfcrJXbZurFBt_A","UCGMgIMA2WfcrJXbZurFBt_A","TRUE","none",4,"2023-05-24T14:50:50Z","2023-05-24T14:50:50Z","UgwSINWBTyWQbh4vuVh4AaABAg.9q5d8CmNa-p9q5opOVD50y","UgwSINWBTyWQbh4vuVh4AaABAg",NA
"54PjzjQv1W0","@Murphy 我觉得你说得也对，但是我们的思维模式整个都不太一样。因为我是会以把男女朋友当成新的家人当作前提来和别人交往，所以对于我来说ta就是我将来的妻子/丈夫。所以我可能会抱有先顾好我的小家的想法多倾听和考虑ta的感受多一点。","@Murphy 我觉得你说得也对，但是我们的思维模式整个都不太一样。因为我是会以把男女朋友当成新的家人当作前提来和别人交往，所以对于我来说ta就是我将来的妻子/丈夫。所以我可能会抱有先顾好我的小家的想法多倾听和考虑ta的感受多一点。","Eva Ng","https://yt3.ggpht.com/yBoe0Tobvol-LeXd3ezp_G9EkO07AIVfQ7JRddx8rZcIpV78QxyifciGpPnlmpCqCKfyeJSxlrQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGMgIMA2WfcrJXbZurFBt_A","UCGMgIMA2WfcrJXbZurFBt_A","TRUE","none",4,"2023-05-24T14:28:30Z","2023-05-24T14:28:30Z","UgwSINWBTyWQbh4vuVh4AaABAg.9q5d8CmNa-p9q5mGq-a4l6","UgwSINWBTyWQbh4vuVh4AaABAg",NA
"54PjzjQv1W0","男女朋友可能會分手但家人是一輩子的<br>找一個家庭觀念一樣的在一起才不會婚後一堆爭吵<br>家庭和樂親密的人還是很多的<br>會亂倫是極少數個案","男女朋友可能會分手但家人是一輩子的
找一個家庭觀念一樣的在一起才不會婚後一堆爭吵
家庭和樂親密的人還是很多的
會亂倫是極少數個案","Murphy","https://yt3.ggpht.com/ytc/AGIKgqNLTfYucS0xek446eIojidqlcIIFNNlQgC1RgytMCdcdMrn3-IBn0BvRRUaQZ19=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCX_cr0pCxXRY46Ay_QR3UHg","UCX_cr0pCxXRY46Ay_QR3UHg","TRUE","none",2,"2023-05-24T14:19:30Z","2023-05-24T14:19:30Z","UgwSINWBTyWQbh4vuVh4AaABAg.9q5d8CmNa-p9q5lEs-lU6j","UgwSINWBTyWQbh4vuVh4AaABAg",NA
"54PjzjQv1W0","喜歡外送茶也算嗎?","喜歡外送茶也算嗎?","王小翔","https://yt3.ggpht.com/ytc/AGIKgqO-Yr3VfBHryQE1a6cc5jRI92NiKZFwFXf2Ew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0FQiKNtEf_RwhNKmi7vqBA","UC0FQiKNtEf_RwhNKmi7vqBA","TRUE","none",0,"2023-05-24T13:01:25Z","2023-05-24T13:01:25Z","Ugw1cZcjC_u2i4O9Qqh4AaABAg",NA,NA
"54PjzjQv1W0","<a href=\"https://www.youtube.com/watch?v=54PjzjQv1W0&amp;t=7m30s\">7:30</a> 正常人都不會買給你的","7:30 正常人都不會買給你的","洛希卡","https://yt3.ggpht.com/a5ZFekRmohNypdS_pjsf04p3iTn2P83C7-Nj4T5ta-aoPYR2kgZgi4dsYX77lay7BlfgOPcs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6IgT7gLhpbrGbc-fUUAhwg","UC6IgT7gLhpbrGbc-fUUAhwg","TRUE","none",0,"2023-05-24T13:00:48Z","2023-05-24T13:00:48Z","UgwZBHAMByDKzdPCwHB4AaABAg",NA,NA
"54PjzjQv1W0","滴妹這麼愛吃糖為何皮膚還那麼好那麼白🥺","滴妹這麼愛吃糖為何皮膚還那麼好那麼白🥺","MMM","https://yt3.ggpht.com/ytc/AGIKgqO4N1JosMhvoxiqkMe59bT2M9lwSmE_PejA0t3oUifN0-rFD6HU5shVE_Hvppyf=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRfoisd9_mHli6V95_zitvQ","UCRfoisd9_mHli6V95_zitvQ","TRUE","none",57,"2023-05-24T12:51:38Z","2023-05-24T12:51:38Z","UgwhWunkikX8HtzA8Fh4AaABAg",NA,NA
"54PjzjQv1W0","其實不得不說實話,觀眾重點不是珍奶,而是滴妹真的很正","其實不得不說實話,觀眾重點不是珍奶,而是滴妹真的很正","Peter Liu","https://yt3.ggpht.com/ytc/AGIKgqPfpv3KRULjg3MrOpgCag6N3Wd384f58i5Suu04rg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCLH_YKL6SYIEl6fXVWcgM9A","UCLH_YKL6SYIEl6fXVWcgM9A","TRUE","none",9,"2023-05-24T12:50:39Z","2023-05-24T12:50:39Z","UgzHNubp6gFNx8C3PUx4AaABAg",NA,NA
"54PjzjQv1W0","滴妹的妝容好像劃失敗了😂<br>應該是唇妝和髮色問題","滴妹的妝容好像劃失敗了😂
應該是唇妝和髮色問題","Vitaniish","https://yt3.ggpht.com/ytc/AGIKgqMHmTsgpJFtP_4BaEQnwb1V-O53FVx1akmkVQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9J5nUGQfobhrIpWUM1Q2cQ","UC9J5nUGQfobhrIpWUM1Q2cQ","TRUE","none",30,"2023-05-24T12:48:03Z","2023-05-24T12:48:03Z","Ugzpw69tNGQs3i33fgp4AaABAg",NA,NA
"54PjzjQv1W0","OMG，我的文章上調查局","OMG，我的文章上調查局","江瀚","https://yt3.ggpht.com/ytc/AGIKgqND7-Ewf3Y6TYv-qEoUNHWXbKDGtJadMmP137uHlg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC5b--MexEz6IwiaYmzRGo3g","UC5b--MexEz6IwiaYmzRGo3g","TRUE","none",0,"2023-05-24T12:42:23Z","2023-05-24T12:42:23Z","Ugy7a9tjYQGLRQzS_dB4AaABAg",NA,NA
"54PjzjQv1W0","我也有弟弟，反而跟他們拿衣服穿😂<br>那四項其實都好正常😅除了我跟我弟沒感情好到可以送花<br>這幾項完全沒什麼問題欸😅","我也有弟弟，反而跟他們拿衣服穿😂
那四項其實都好正常😅除了我跟我弟沒感情好到可以送花
這幾項完全沒什麼問題欸😅","HUAN","https://yt3.ggpht.com/ytc/AGIKgqNJokMSby_nxrBbU8V07SM7x5CL3IPwGILiTQP9Tw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCzC-taOhtgNDGTIf8nui22w","UCzC-taOhtgNDGTIf8nui22w","TRUE","none",76,"2023-05-24T12:40:00Z","2023-05-24T12:40:00Z","UgzlDN9QtwgKil9jViF4AaABAg",NA,NA
"54PjzjQv1W0","我很討厭喝含糖飲料<br>所以最常買原萃無糖綠茶😂<br>無糖茶最棒👍","我很討厭喝含糖飲料
所以最常買原萃無糖綠茶😂
無糖茶最棒👍","諾熙燕","https://yt3.ggpht.com/ytc/AGIKgqMH3gPqwdPDLLE0NsEcFMrseGwuVkbdmTh_EGDg_g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCofH49LHZ5ASgIWi5fssCzA","UCofH49LHZ5ASgIWi5fssCzA","TRUE","none",0,"2023-05-24T12:37:50Z","2023-05-24T12:37:50Z","UgzYzF0WTx32m_rAadR4AaABAg",NA,NA
"54PjzjQv1W0","什麼緣分的天空","什麼緣分的天空","杰洛齊貝林","https://yt3.ggpht.com/ytc/AGIKgqMIAnV8JEeCIEEikALyzgK1ywew0sbALcCeL_b31A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCgmIiHV9P34vwnlT3n7pg7w","UCgmIiHV9P34vwnlT3n7pg7w","TRUE","none",0,"2023-05-24T12:35:14Z","2023-05-24T12:35:14Z","UgzYruhpiGnabIpcJQB4AaABAg",NA,NA
"54PjzjQv1W0","我以前算是偶爾會喝飲料的人<br>上大學出去住之後就完全戒掉了<br>原因就是沒錢，長期喝手搖開銷真的蠻多的<br>現在真的就是真的超久才會喝一次<br>通常都是免費的，很少主動去買了","我以前算是偶爾會喝飲料的人
上大學出去住之後就完全戒掉了
原因就是沒錢，長期喝手搖開銷真的蠻多的
現在真的就是真的超久才會喝一次
通常都是免費的，很少主動去買了","洛希卡","https://yt3.ggpht.com/a5ZFekRmohNypdS_pjsf04p3iTn2P83C7-Nj4T5ta-aoPYR2kgZgi4dsYX77lay7BlfgOPcs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6IgT7gLhpbrGbc-fUUAhwg","UC6IgT7gLhpbrGbc-fUUAhwg","TRUE","none",7,"2023-05-24T12:33:28Z","2023-05-24T12:33:28Z","UgwYQYpC_Vml2p5gXPt4AaABAg",NA,NA
"54PjzjQv1W0","高潮迭起那段後面那個動作會不會太猥褻......","高潮迭起那段後面那個動作會不會太猥褻......","Linkk","https://yt3.ggpht.com/ytc/AGIKgqNzbhw2aLxS8Rxov7ZIv_HmanJ4pc6X_8z2uqDSNw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCA9edNPAURyiomq7-KuvZwg","UCA9edNPAURyiomq7-KuvZwg","TRUE","none",0,"2023-05-24T12:32:27Z","2023-05-24T12:33:16Z","UgyEJpDvVJRrVwdlZJ54AaABAg",NA,NA
"54PjzjQv1W0","<a href=\"https://www.youtube.com/watch?v=54PjzjQv1W0&amp;t=10m19s\">10:19</a> 好噁好好笑","10:19 好噁好好笑","Tiffany Chang","https://yt3.ggpht.com/ytc/AGIKgqOW1-YDOzvep6PAe9VQzpxJxXlNsLGktcq-ayFs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqS6OieFa9ILnBVcrG0lo4Q","UCqS6OieFa9ILnBVcrG0lo4Q","TRUE","none",0,"2023-05-24T12:32:01Z","2023-05-24T12:32:01Z","UgzGw9PCFGfoJiLM6iF4AaABAg",NA,NA
"54PjzjQv1W0","感覺可以開個桌遊店","感覺可以開個桌遊店","小魚丸","https://yt3.ggpht.com/QlT_J2dxHt9DrWKh6lwgydQ26PaetAYlQ9EPPdFwrM-EA7EjtPs2zu6gQslUAK5FJ-b6SZxxKA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWAcyI5BsWGD5n9blKj6QKg","UCWAcyI5BsWGD5n9blKj6QKg","TRUE","none",0,"2023-05-24T12:29:32Z","2023-05-24T12:29:32Z","Ugz9f3onckIS-rNwpKB4AaABAg",NA,NA
"54PjzjQv1W0","穿衣服超怪的 不能理解<br>可能我獨生女吧","穿衣服超怪的 不能理解
可能我獨生女吧","怡婷","https://yt3.ggpht.com/ytc/AGIKgqO-oP5lH_gtUW3YUdAEUubXe7QfFtShZ6nE1zYX=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCzQfVlwnqieis2rTWXc7DAA","UCzQfVlwnqieis2rTWXc7DAA","TRUE","none",0,"2023-05-24T12:27:57Z","2023-05-24T12:27:57Z","UgxkhVBd8pFwFK-VJGN4AaABAg",NA,NA
"54PjzjQv1W0","簡字 差頻","簡字 差頻","ru sa","https://yt3.ggpht.com/ytc/AGIKgqOVDeITwThcyNXWG4RIb66lF6Pol9dHL9VzrEgwRg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvMz3F5XU-MfBTOv2DH32KQ","UCvMz3F5XU-MfBTOv2DH32KQ","TRUE","none",2,"2023-05-24T12:27:55Z","2023-05-24T12:27:55Z","UgxzCxO0osD_5FAFCRp4AaABAg",NA,NA
"54PjzjQv1W0","我感覺那個女友應該是最不能接受，弟弟跟姐姐討論他吃醋的事情😅","我感覺那個女友應該是最不能接受，弟弟跟姐姐討論他吃醋的事情😅","張博威","https://yt3.ggpht.com/ytc/AGIKgqODxfitr82V3EblzFakp_iC_tX_n0t_xwJTKHpXOw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDPh-9VGsNBu87HrgJnpoPg","UCDPh-9VGsNBu87HrgJnpoPg","TRUE","none",15,"2023-05-24T12:21:29Z","2023-05-24T12:21:29Z","Ugyhik3w2xd1jIOUNhV4AaABAg",NA,NA
